MODEL,PRICE,KM,MFG YEAR,FUEL TYPE,BHP,VEHICLE TYPE,CC,DOORS,CYLINDER,GEAR,WEIGHT,ABS,AIRBAGS,CD PLAYER,CENTRAL LOCK,POWER WINDOW,POWER STEERING,MISTLAMPS,BACK SEAT DIVIDER,ALLOY WHEELS,MFG MONTH
460,855000,37000,2020,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
460,765000,47000,2019,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,0,0,1,JUNE
378,715000,74000,2016,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,AUGUST
378,845000,61000,2018,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,APRIL
378,950000,31000,2020,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,OCTOBER
378,925000,57000,2019,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,JUNE
378,755000,59000,2017,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,FEBRUARY
461,975000,27000,2020,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
461,765000,57000,2017,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
461,725000,73000,2016,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
461,935000,54000,2019,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
461,850000,65000,2018,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
352,1000000,31000,2020,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,0VEMBER
352,755000,73000,2017,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
352,725000,75000,2016,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,JUNE
352,855000,65000,2018,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,OCTOBER
352,975000,52000,2019,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,0,0,1,JULY
353,945000,62000,2018,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,1,1,1,MAY
353,855000,76000,2017,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,1,1,1,0VEMBER
353,1075000,39000,2020,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,1,1,1,JANUARY
353,815000,78000,2016,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,1,1,1,MAY
353,1015000,81000,2019,1,89,0,1199,5,4,7,1300,1,1,1,1,1,1,1,1,1,APRIL
323,3425000,45000,2020,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,AUGUST
323,3315000,65000,2018,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,MARCH
323,3115000,74000,2016,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,JANUARY
323,3245000,69000,2017,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,0VEMBER
323,3375000,58000,2019,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,DECEMBER
323,3415000,47000,2020,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,JUNE
133,3325000,59000,2018,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
133,3455000,56000,2019,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,OCTOBER
133,3275000,69000,2017,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,JUNE
133,3555000,38000,2020,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
133,3265000,77000,2016,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,JANUARY
133,3355000,54000,2018,1,152,0,1997,5,4,9,1300,1,1,1,1,1,1,1,1,1,MARCH
59,855000,50000,2017,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,0,1,1,MAY
59,816000,70000,2016,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,0,1,1,MARCH
59,916000,26000,2020,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,0,1,1,JANUARY
59,751000,73000,2015,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,0,1,1,0VEMBER
59,911000,66000,2018,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,0,1,1,SEPTEMBER
64,836000,66000,2015,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
64,936000,53000,2017,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
64,1021000,27000,2019,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
64,986000,68000,2018,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
64,1036000,29000,2020,1,118,1,1497,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
407,1046000,63000,2017,1,118,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JANUARY
407,1191000,22000,2020,1,118,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
407,956000,52000,2015,1,118,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
407,926000,68000,2016,1,118,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,AUGUST
407,1126000,46000,2019,1,118,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
375,1376000,26000,2020,1,118,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,JANUARY
375,1329000,37000,2020,1,118,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,0VEMBER
375,1276000,49000,2018,1,118,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,DECEMBER
375,1226000,66000,2016,1,118,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,JUNE
375,1256000,50000,2017,1,118,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
376,1246000,53000,2018,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,OCTOBER
376,1326000,43000,2019,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JUNE
376,976000,62000,2016,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
376,1359000,33000,2020,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JANUARY
376,946000,66000,2015,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
205,1346000,40000,2019,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,0VEMBER
205,1276000,44000,2018,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
205,1226000,53000,2017,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,AUGUST
205,986000,65000,2016,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,DECEMBER
205,1361000,34000,2020,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
377,1346000,50000,2018,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
377,1176000,64000,2016,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
377,1486000,24000,2020,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
377,1426000,49000,2019,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JUNE
377,1146000,72000,2015,1,120,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JANUARY
350,1186000,73000,2015,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,MARCH
350,1346000,65000,2018,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,0VEMBER
350,1376000,62000,2019,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,MARCH
350,1511000,22000,2020,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,AUGUST
350,1246000,59000,2017,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,DECEMBER
192,1411000,57000,2018,1,104,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
192,1276000,70000,2016,1,104,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
192,1556000,22000,2020,1,104,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
192,1316000,68000,2017,1,104,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
192,1426000,54000,2019,1,104,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,JUNE
351,1286000,72000,2016,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,OCTOBER
351,1361000,58000,2018,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,JULY
351,1466000,65000,2017,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,MAY
351,1596000,24000,2020,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,0VEMBER
351,1487000,54000,2019,1,120,0,1498,5,4,7,1300,1,1,1,1,1,1,1,1,1,JANUARY
193,1626000,27000,2020,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
193,1326000,73000,2016,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
193,1376000,69000,2016,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
193,1576000,50000,2019,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
193,1426000,63000,2017,1,98,1,1498,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
279,376000,72000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,AUGUST
279,476000,62000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,JANUARY
279,536000,43000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,FEBRUARY
279,426000,66000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,OCTOBER
279,621000,23000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,MARCH
279,516000,46000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,FEBRUARY
280,651000,56000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,MAY
280,711000,36000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,JULY
280,426000,71000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,SEPTEMBER
280,676000,50000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,JUNE
280,476000,66000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,MAY
280,626000,63000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,1,0,JULY
122,646000,63000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
122,746000,36000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
122,711000,49000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MARCH
122,446000,73000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
122,666000,53000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
122,486000,65000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
281,686000,56000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,DECEMBER
281,776000,33000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
281,736000,50000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
281,511000,73000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
281,666000,69000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
281,466000,76000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
282,526000,74000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,DECEMBER
282,805000,32000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
282,676000,68000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
282,746000,51000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
282,711000,57000,2018,1,88,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
282,476000,75000,2015,1,88,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,SEPTEMBER
178,776000,50000,2019,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,JANUARY
178,846000,34000,2020,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MARCH
178,721000,58000,2018,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,0VEMBER
178,816000,73000,2016,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MARCH
178,526000,76000,2015,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,AUGUST
178,705000,69000,2017,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,DECEMBER
65,826000,49000,2019,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,APRIL
65,741000,55000,2018,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
65,866000,22000,2020,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
65,546000,72000,2015,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,SEPTEMBER
65,726000,64000,2017,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
65,636000,66000,2016,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
23,756000,70000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
23,876000,36000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
23,736000,70000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
23,746000,59000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
23,586000,83000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
23,645000,79000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
239,726000,58000,2018,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
239,646000,62000,2017,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
239,577000,73000,2016,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
239,524000,82000,2015,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
239,846000,52000,2019,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
239,856000,34000,2020,1,89,1,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
283,549000,70000,2015,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
283,646000,69000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,APRIL
283,846000,48000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,AUGUST
283,886000,36000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
283,766000,64000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
283,816000,51000,2018,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,AUGUST
33,595000,73000,2015,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,APRIL
33,876000,45000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
33,656000,66000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
33,616000,68000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,FEBRUARY
33,786000,53000,2018,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
33,916000,32000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
179,546000,62000,2015,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,JULY
179,626000,60000,2016,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
179,686000,53000,2017,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,0VEMBER
179,881000,44000,2019,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,JANUARY
179,926000,26000,2020,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
179,791000,48000,2018,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,0,0,0,APRIL
284,626000,69000,2015,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
284,676000,65000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
284,876000,50000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
284,916000,36000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
284,846000,50000,2018,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
284,756000,51000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
6,676000,74000,2015,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
6,876000,54000,2018,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
6,936000,42000,2019,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
6,716000,69000,2016,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
6,776000,62000,2017,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
6,956000,28000,2020,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
160,956000,48000,2019,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
160,926000,59000,2018,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
160,686000,69000,2015,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
160,976000,35000,2020,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
160,726000,62000,2016,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
160,786000,61000,2017,1,89,0,1199,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
180,936000,50000,2018,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JANUARY
180,700000,72000,2015,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,0VEMBER
180,986000,33000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,SEPTEMBER
180,791000,53000,2017,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JUNE
180,965000,44000,2019,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,OCTOBER
180,746000,66000,2016,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JULY
14,916000,54000,2018,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
14,716000,70000,2015,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,0VEMBER
14,756000,66000,2016,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,JANUARY
14,846000,63000,2017,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,MAY
14,946000,46000,2019,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,APRIL
14,1032000,24000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,0,0,0,AUGUST
24,926000,54000,2018,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
24,776000,72000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
24,1057000,32000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
24,846000,66000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
24,956000,46000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
24,1056000,38000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
240,746000,65000,2016,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
240,716000,70000,2015,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
240,836000,61000,2017,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
240,986000,36000,2020,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
240,911000,56000,2018,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
240,936000,50000,2019,1,99,1,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
181,1046000,26000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
181,921000,53000,2018,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
181,946000,48000,2019,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
181,1036000,33000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
181,836000,55000,2017,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
181,721000,65000,2015,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
181,766000,60000,2016,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
7,946000,58000,2018,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
7,1051000,46000,2019,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
7,776000,66000,2017,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
7,1086000,32000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
7,726000,68000,2016,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
161,926000,25000,2019,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
161,846000,68000,2017,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
161,726000,75000,2015,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
161,776000,59000,2016,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
161,876000,53000,2018,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
161,1046000,41000,2020,1,79,0,1498,4,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
457,1726000,66000,2016,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
457,1846000,50000,2018,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
457,2016000,52000,2019,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
457,1776000,63000,2017,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
457,2126000,32000,2018,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
408,1964000,76000,2015,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
408,2216000,49000,2019,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
408,2146000,53000,2018,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
408,1976000,74000,2016,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
408,2026000,69000,2017,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
241,2546000,34000,2020,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,JUNE
241,2515000,47000,2019,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
241,2576000,22000,2020,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,OCTOBER
241,2416000,62000,2017,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,JUNE
241,2456000,52000,2018,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
430,2476000,42000,2018,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
430,2546000,39000,2019,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
430,2426000,48000,2017,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
430,2586000,35000,2020,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
430,2546000,46000,2019,1,140,0,1799,4,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
242,2676000,43000,2019,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,DECEMBER
242,2416000,66000,2016,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
242,2546000,62000,2017,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
242,2576000,59000,2018,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,JANUARY
242,2724000,36000,2020,1,118,1,1597,4,4,6,1300,1,1,1,1,1,1,1,1,1,0VEMBER
458,856000,46000,2019,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
458,876000,39000,2020,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
458,726000,57000,2018,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
458,616000,69000,2017,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
458,846000,58000,2019,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
458,576000,76000,2016,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
34,816000,70000,2017,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
34,1016000,40000,2020,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
34,926000,59000,2019,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,DECEMBER
34,826000,62000,2017,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
34,846000,65000,2018,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
34,776000,71000,2016,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
459,926000,61000,2018,1,89,1,1199,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
